question,document
Are there any PG-13 crime mystery shows with a young lead secretly helping a private detective while trying to undo a drug’s effects?,235
Can anyone recommend a TV anime for kids about a young girl who finds magical cards and has to track them down around town?,232
"I’m looking for a cheerful adventure series with comedy and a little romance, where the heroine has a secret magical duty and an animal guide.",232
Are there any anime about an ordinary schoolgirl who suddenly gets pulled into a magical mission and has to balance it with everyday life?,232
"What should I watch if I want a PG fantasy show with a young protagonist, friendly sidekick support, and lots of card-based magic?",232
Can you recommend a manga-based TV anime where the main character captures scattered magical cards while dealing with school life and her friends?,232
"Can anyone recommend an anime where a shy, easily flustered boy gets drawn into a weirdly persistent upperclassman’s life, and their bond grows through a shared love of boys’ love manga?",44055
"I’m looking for a TV anime with a slow-burn boys’ love setup, where one guy is awkward about his hobby and the other starts out as an eccentric delinquent type but turns out genuinely interested.",44055
"Any recommendations for an anime about a hidden BL manga fan whose secret gets found out by a clueless but curious classmate, leading to an unexpected relationship shift?",44055
"What should I watch if I want a PG-13 anime about school-life romance, teasing, and a relationship that starts from annoyance and slowly becomes something more?",44055
"Are there any web manga-based anime with a soft boys’ love tone, focused on two students getting closer after one of them keeps invading the other’s personal space and asks to borrow manga?",44055
"Can anyone recommend a TV anime from a light novel that mixes romance, drama, and supernatural mystery on a university campus?",57433
I’m looking for a series where a guy in college helps friends deal with strange supernatural problems while juggling his relationship with his girlfriend.,57433
"Any anime about idol group drama, rising popularity, and rumor pressure, with an emotional supernatural angle?",57433
What should I watch if I want a teen-rated romance drama with inexplicable phenomenon cases and a new adult setting?,57433
Are there any supernatural romance shows where the main character keeps getting pulled into other people’s personal crises and hidden strange events?,57433
"Can anyone recommend an anime ONA about a young swordsman who trains for revenge after seeing his mother killed, then has to step up to protect his city from invaders?",55655
